Category,Body
Scam,"Content-Type: multipart/mixed; boundary=""=_NextPart_Caramail_0059831039094363_ID"""
Scam,Status: O
Scam,
Scam,This message is in MIME format. Since your mail reader does not understand
Scam,"this format, some or all of this message may not be legible."
Scam,
Scam,--=_NextPart_Caramail_0059831039094363_ID
Scam,"Content-Type: text/plain; charset=""iso-8859-1"""
Scam,Content-Transfer-Encoding: quoted-printable
Scam,
Scam,"FROM: DR, IDRIS BELLO."
Scam,TEL/FAX: 234 1 759 0379.
Scam,E-MAIL:obilolo@netscape.net
Scam,E-MAIL:bello_dd@doctor.com
Scam,
Scam,"Dear Friend,"
Scam,
Scam,
Scam,"My name is DR,IDRIS BELLO, a member of the Presidential"
Scam,Task Force on Oil Spillage Clean-up.
Scam,Early last year there was a major oil spillage in
Scam,the Niger Delta Region of Nigeria which rendered over 70%
Scam,of the communities homeless.
Scam,A contract was awarded to a foreign firm to
Scam,"rehabilitate the communitties, because of the huge monetary"
Scam,"profit I envisaged, we decided to over-invoice the contract"
Scam,sum.
Scam,
Scam,Now the contract has been completed and the original
Scam,"contractor has long been paid,but the contract"
Scam,balance of THIRTY EIGHT MILLION UNITED STATES DOLLARS
Scam,"(US$38 MILLION),which resulted from the over invoiced"
Scam,contract sum has been left in a suspense account with the
Scam,"DEBT RECONCILIATION COMMITTEE,A SUBSIDIARY OF OUR APEX BANK,"
Scam,This over invoice sum is what we intend to take out of
Scam,the country for ourselves.
Scam,
Scam,"The problem is as government officials,we are not suppose"
Scam,"to own fat bank accounts,talk less of having foreign ones."
Scam,"To this end, we are soliciting your assistance as a"
Scam,foreign partner who can assist us and receive this amount
Scam,into your account.
Scam,
Scam,We are ready to share this money with you on the basis
Scam,of participation.
Scam,we also have plans to invest part of this money in any
Scam,"viable business in your country under your care,as we are"
Scam,nearing our retirement age.
Scam,
Scam,"In any case, I received a reference of you/organization"
Scam,from the Nigeria Chambers of Commerce and Industry =91Foreign
Scam,Trade Division=92as a reputable organ that can assist us on
Scam,this transaction.
Scam,
Scam,Please if you accept my proposal do not hesitate to reply
Scam,to me on my e-mail:(bello_dd@doctor.com)or
Scam,(obilolo@netscape.net) so that I can provide you with the
Scam,basic procedures for the release of the fund.
Scam,
Scam,It does not matter whether you or your company does
Scam,"contract project of the nature described here, the"
Scam,assumption is that you won a major contract and
Scam,"subcontracted it to another company, more often than"
Scam,"not, big trading companies or individuals of unrelated"
Scam,field win major contracts here in Nigeria and subcontracts
Scam,same to more specialized
Scam,firms for execution.
Scam,
Scam,The BENEFIT For providing the account where we shall remit
Scam,"this money, you will be entitled to 25% of the entire"
Scam,"funds, 70% will be for me and my partners,while 5% has been"
Scam,set aside to cover any expenses that
Scam,"may be incurred by both parties during this transaction,"
Scam,both local and international.
Scam,
Scam,Please I enjoin you to handle this transaction with utmost
Scam,degree of maturity and confidentiality because
Scam,
Scam,I am still in active government service with the NIGERIAN
Scam,NATIONAL PETROLEUM CORPORATION.
Scam,
Scam,"If I receive your response on time, this whole transaction"
Scam,could be accomplished within the shortest possible time
Scam,"based on your interest and determination,since the money is"
Scam,already on transit.
Scam,
Scam,"Please, try to call me up to confirm the receipt of this e-"
Scam,mail on my confidential TEL/FAX: 234 1 759 0379.
Scam,"The lines may be busy,but keep trying till you get"
Scam,through.
Scam,
Scam,"Yours faithfully,"
Scam,
Scam,"DR,IDRIS BELLO.."
Scam,
Scam,NOTE:ALWAYS ENDEVOUR TO SEND YOUR MAIL THROUGH THIS TWO
Scam,"ADDRESS PLEASE,(bello_dd@doctor.com)or"
Scam,(obilolo@netscape.net).
Scam,_________________________________________________________
Scam,Gagne une PS2 ! Envoie un SMS avec le code PS au 61166
Scam,
Scam,
Scam,
Scam,--=_NextPart_Caramail_0059831039094363_ID--
Scam,
Scam,From r  Thu Dec  5 20:03:42 2002
Scam,Return-Path: <john2002@bluemail.ch>
Scam,X-Sieve: cmu-sieve 2.0
Scam,Return-Path: <john2002@bluemail.ch>
Scam,"for <R@M>; Thu, 5 Dec 2002 20:03:33 -0500 (EST)"
Scam,"Date: Fri, 6 Dec 2002 01:03:19 +0000"
Scam,Message-ID: <3DB4C71F001B8F24@mss4n.bluewin.ch>
Scam,From: john2002@bluemail.ch
Scam,Subject: INVESTMENT BASED ON TRUST
Scam,To: john2002@bluemail.ch
Scam,MIME-Version: 1.0
Scam,"Content-Type: text/plain; charset=""ISO-8859-1"""
Scam,X-Mailer: Bluewin WebMail / BlueMail
Scam,X-Originating-IP: 172.21.1.219
Scam,Content-Transfer-Encoding: 8bit
Scam,X-MIME-Autoconverted: from quoted-printable to 8bit by sideshowmel.si.UM id gB613Yj31164
Scam,Status: RO
Scam,
Scam,Dr John Ejime
Scam,Office of the Financial Controller
Scam,Nigerian National Petroleum Corporation
Scam,Falamo Ikoyi Lagos-Nigeria.
Scam,Tel/ Fax: 234 1 7592865.
Scam,
Scam,REQUEST FOR URGENT BUSINESS TRANSACTION.
Scam,"Dear Sir,"
Scam,"I am Dr.John Ejime,the financial controller of the Nigerian National Petroleum"
Scam,Corporation Headquarters Lagos. I am writing you on behalf of my colleagues
Scam,in the corporation and have been assign to seek for the assistance of a
Scam,reliable foreign company through which we can transfer the sum of Thirty
Scam,"Five Million United States Dollars Only (US$35,000,000). This fund is deposited"
Scam,in the Corporation Treasury account with the Apex Bank.
Scam,ORIGIN OF THE FUND:
Scam,This sum arose from the deliberated over-invoicing of a contract awarded
Scam,by my ministry Nigerian National Petroleum Corporation to foreign firm in
Scam,the twinlight days of the last military regime. This contract has been completely
Scam,executed and commissioned and the contractor that handled this contract
Scam,has collected his full and final payment thus leaving behind the above stated
Scam,amount which represent the over invoiced sum. We have been safeguarding
Scam,this money for conducive time for it's transfer out of the country for our
Scam,"personal use. However, the code of employment does not allow us (civil servant)"
Scam,to own and operate foreign account and because the contract was handled
Scam,"by a foreign firm and the payment made in dollars, we now need a foreign"
Scam,partner that will present himself as the sub-contractor so that the fund
Scam,will be transfer into your company's or personal account. Your address was
Scam,made available to us by a very good friend who work with the Nigeria export
Scam,promotion council and he assured us of your company's viability and capability
Scam,in business transaction. This assurance gave us the courage to link you
Scam,up in this particular transaction and I hope it will be of mutual benefit
Scam,to all of us. Note that the nature of your business is not particularly
Scam,relevant to the success of the transaction. All we require is your willingness
Scam,to present yourself as the subcontractor by providing your bank information
Scam,so that the fund will be transferred into your account.
Scam,SHARING RATIO:
Scam,"For your assistance in this business , your share will be 30% of the total"
Scam,fund. I and my colleagues will take 60% while we set aside 10% for any expenses
Scam,that may incurred in the course of this transaction. If you are willing
Scam,to assist us in this business. Send the following information.
Scam,1. Name of your bank and address
Scam,
Scam,3. Your private telephone and fax number for easy communication.
Scam,This information will enable us put an application for payment approval
Scam,to the concerned Ministries and final to the Senate Committee on Contract
Scam,Payment and it is going to last for fourteen working days starting from
Scam,the day we receive the above information. All modalities for the take off
Scam,of this transaction have been worked out and further action will commence
Scam,immediately we hear from you. I am waiting for your reply by fax on this
Scam,fax number :234-1-7592865 as stated above.
Scam,Yours faithfully.
Scam,Dr.John Ejime.
Scam,
Scam,
Scam,From r  Thu Dec  5 22:05:44 2002
Scam,Return-Path: <clem-apute@consultant.com>
Scam,X-Sieve: cmu-sieve 2.0
Scam,Return-Path: <clem-apute@consultant.com>
Scam,Message-Id: <200212060303.gB633T523045@perfectworld.mr.itd.UM>
Scam,"From: ""CLEMENT APUTE"" <clem-apute@consultant.com>"
Scam,Reply-To: clem-aputa@earthling.net
Scam,To: R@M
Scam,"Date: Thu, 5 Dec 2002 19:03:38 -0800"
Scam,Subject: PARTNERSHIP
Scam,X-Priority: 1
Scam,X-Mailer: Microsoft Outlook Express 5.00.2919.6900 DM
Scam,MIME-Version: 1.0
Scam,"Content-Type: text/plain; charset=""us-ascii"""
Scam,Content-Transfer-Encoding: 8bit
Scam,X-MIME-Autoconverted: from quoted-printable to 8bit by sideshowmel.si.UM id gB635dj08930
Scam,Status: O
Scam,
Scam,Subject: BUSINESS PROPOSAL
Scam,
Scam,Importance: HIGH
Scam,
Scam,
Scam,"Good day,"
Scam,"This might seem very deplorable for a person that you do not know. My name is Clement Apute,I am a lawyer and a very close confidant to my client who also happens to be my sister-in-law."
Scam,
Scam,"I am contacting you because of the my client's urgent need to go into partnership with someone,who is not from this country, as a result of their family's present situation in the country,and specifically because you have a fixed address or let me say fixed responsibilities, which can stands as a good reason to go into partnership with you."
Scam,
Scam,"The present situation right now, requires good understanding and a good sense of judgment."
Scam,
Scam,"My sister-in-law and her entire family are really suffering from the hands of some wicked people who are drunk with power.This is just a personal vendetta by the head of states, because he was jailed by my client husband's regime in 1997, for actually plotting a coup d 'etat against their military administration then, when they were in power."
Scam,
Scam,It is very clear that our present head of states wants to take advantage of his seat in power to settle his personal hatred for my client's family.
Scam,
Scam,This man is bent on destroying my client's family. The family has virtually lost all their family's money and properties due to this vindictive administration in power now. who are bent on dealing with the family.
Scam,
Scam,"All their bank accounts have been frozen,assets and their properties which I helped in managing have been confiscated and are still non functional till this present day."
Scam,"His administration has spread so much rumors against their family, which is yet another smear campaign aimed mainly to frustrate, humiliate, dismember and widen the scope of"
Scam,hatred to my client's family.
Scam,
Scam,"Right now it is completely impossible for any member of the family to make any move because the entire family are being placed under traveling restrictions.About a few months ago we were squished out of another US$395 million dollars, and these wicked people have completely dammed the fact that all this funds can be ascertained for independently."
Scam,
Scam,"Presently, the family is finding it very hard to manage as we have completely run out of resources, because everything has been taken away from madam and her children. My client needs sombody that she can confide in,presently the family still has some amounts of money to the sum of 84 million US dollars and some fractions in cash,which the family has spread out and lodged in the vault of different Securities outfits in two countries there in Asia and also in Europe."
Scam,
Scam,"The existence of these monies is not in any way known to anybody else,not even all mama's children, apart from her eldest son. The money was lodged in as jewelry. This is a precaution to maintain a very high level secrecy, because this is all the family have left to fall back on. So we expect you to keep this matter in confidence."
Scam,
Scam,"Madam wants a partner to proceed as soon as possible and retrieve some money lodged in any of this security outfits and handle it as duly instructed. The family needs somebody to help them withdraw there deposits because the family is financially down here in the country, since everything they own here have been taken away from them. We are looking for an understanding partner that can work with us."
